Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,LotFrontage_na,MasVnrArea_na,GarageYrBlt_na,RoofMatl_na,Exterior1st_na,Exterior2nd_na
464,0.2941176470588235,0.75,0.4662070654230954,0.43479398460570673,1.0,1.0,0.6666666666666666,1.0,1.0,0.0,0.5,0.7272727272727273,0.6000000000000001,1.0,0.75,1.0,0.5555555555555556,0.75,0.5441176470588235,0.22950819672131148,1.0,0.0,0.5,0.2,0.25,0.0,0.3333333333333333,1.0,0.5,0.5,0.75,0.25,0.16666666666666666,0.05776045357902197,0.8333333333333333,0.0,0.1665239726027397,0.1170212765957447,1.0,0.25,1.0,0.6666666666666666,0.3530473601036439,0.3927360774818402,0.0,0.5672144769812251,0.0,0.0,0.3333333333333333,0.5,0.375,0.0,0.3333333333333333,0.33333333333333337,1.0,0.3333333333333333,0.8,0.4,0.6448598130841121,0.3333333333333333,0.25,0.1692524682651622,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6363636363636364,0.5,0.6666666666666666,0.75,12.147913731356642,0,0,0,0,0,0
126,1.0,0.25,0.38858111692291897,0.32324906025356603,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.6000000000000001,1.0,0.0,0.2,0.5555555555555556,0.875,0.5220588235294118,0.4098360655737705,0.0,0.0,0.30000000000000004,0.1,0.25,0.0,0.3333333333333333,0.0,0.5,0.5,0.75,0.75,1.0,0.08681785967399008,0.8333333333333333,0.0,0.012842465753424657,0.08510638297872342,1.0,0.75,0.0,1.0,0.16752783558405193,0.0,0.4090909090909091,0.28804165064222653,0.3333333333333333,0.0,0.3333333333333333,0.0,0.25,0.0,0.3333333333333333,0.24999999999999997,1.0,0.0,0.2,0.0,0.009345794392523364,0.0,0.0,0.0,0.0,0.0,0.0,0.06184364060676779,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.4545454545454545,0.0,0.6666666666666666,0.75,11.344506813345266,0,0,1,0,0,0
1400,0.17647058823529413,0.75,0.3284263672070855,0.3048288994513906,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.3181818181818182,0.6000000000000001,1.0,0.75,0.2,0.5555555555555556,0.625,0.6176470588235294,0.3278688524590164,0.0,0.0,0.2,0.4,0.25,0.0,0.3333333333333333,1.0,0.25,0.5,0.75,0.25,0.3333333333333333,0.04677533664068037,0.8333333333333333,0.0,0.3047945205479452,0.15973813420621932,1.0,1.0,1.0,1.0,0.471162501557159,0.21694915254237288,0.0,0.5559558679366567,0.0,0.0,0.6666666666666666,0.5,0.375,0.0,0.6666666666666666,0.41666666666666663,1.0,0.3333333333333333,0.8,0.4,0.7850467289719626,0.3333333333333333,0.25,0.15232722143864597,0.3333333333333333,1.0,1.0,0.17152858809801633,0.029250457038391225,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.8181818181818182,0.75,0.6666666666666666,0.75,11.83101549359339,0,0,0,0,0,0
661,0.2352941176470588,0.75,0.38858111692291897,0.44115463104800123,1.0,1.0,0.0,0.3333333333333333,1.0,1.0,0.0,0.5454545454545454,0.6000000000000001,1.0,0.75,1.0,0.6666666666666665,0.75,0.22794117647058823,0.5245901639344263,0.0,0.0,0.7000000000000001,0.7000000000000001,0.5,0.145625,0.3333333333333333,1.0,0.5,0.75,0.75,0.25,0.8333333333333333,0.0,0.8333333333333333,0.0,0.33946917808219174,0.1297872340425532,1.0,0.5,1.0,1.0,0.4652442225051532,0.3840193704600484,0.0,0.6214407595691909,0.0,0.0,0.6666666666666666,0.5,0.375,0.0,0.3333333333333333,0.41666666666666663,1.0,0.3333333333333333,0.6000000000000001,0.8,0.2897196261682243,0.6666666666666666,0.5,0.38787023977433005,0.6666666666666666,1.0,1.0,0.0,0.20658135283363802,0.4565217391304348,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.9090909090909091,0.25,0.6666666666666666,0.75,12.195517131590657,1,0,0,0,0,0
414,0.05882352941176469,0.25,0.3630440983780667,0.3778136734772126,1.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.2272727272727273,0.0,1.0,0.75,0.8,0.4444444444444445,0.625,0.6102941176470588,1.0,0.0,0.0,0.2,0.4,0.25,0.0,0.3333333333333333,1.0,0.5,0.5,0.75,0.25,0.8333333333333333,0.0,0.8333333333333333,0.0,0.43150684931506844,0.16497545008183306,1.0,0.75,1.0,0.6666666666666666,0.42544592160568984,0.0,0.0,0.3976964820493678,0.0,0.0,0.3333333333333333,0.0,0.25,0.0,0.3333333333333333,0.24999999999999997,1.0,0.3333333333333333,0.8,0.4,0.7757009345794392,0.3333333333333333,0.5,0.2538787023977433,0.6666666666666666,1.0,1.0,0.0,0.0,0.23550724637681159,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.1818181818181818,1.0,0.6666666666666666,0.75,11.652687407345388,0,0,0,0,0,0
604,0.8235294117647058,1.0,0.13201964871936434,0.17519541419089601,1.0,0.5,0.0,0.3333333333333333,1.0,0.0,0.0,0.8181818181818182,0.6000000000000001,1.0,1.0,1.0,0.6666666666666665,0.5,0.044117647058823525,0.09836065573770493,0.0,0.0,0.4,0.30000000000000004,0.25,0.0,0.6666666666666666,1.0,1.0,0.75,0.75,0.25,0.8333333333333333,0.0,0.8333333333333333,0.0,0.2568493150684931,0.09819967266775778,1.0,1.0,1.0,1.0,0.22168196767934223,0.29055690072639223,0.0,0.4524239105046681,0.0,0.0,0.6666666666666666,0.5,0.25,0.0,0.6666666666666666,0.16666666666666666,1.0,0.0,0.2,0.4,0.05607476635514018,0.6666666666666666,0.5,0.3385049365303244,0.6666666666666666,1.0,1.0,0.0,0.31444241316270566,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.4545454545454545,1.0,0.6666666666666666,0.75,11.925035115797062,0,0,0,0,0,0
499,0.0,0.75,0.4182081213682387,0.35067816832328447,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.2727272727272727,0.6000000000000001,1.0,0.75,0.8,0.4444444444444445,0.75,0.3088235294117647,0.09836065573770493,1.0,0.0,0.6000000000000001,0.6000000000000001,0.5,0.055625,0.3333333333333333,1.0,1.0,0.5,0.75,0.25,0.6666666666666666,0.07973068745570518,0.8333333333333333,0.0,0.17722602739726026,0.14140752864157122,1.0,1.0,1.0,1.0,0.37470277284218545,0.0,0.0,0.3502630228797745,0.0,0.0,0.3333333333333333,0.0,0.375,0.0,0.6666666666666666,0.24999999999999997,1.0,0.0,0.2,0.8,0.3925233644859813,1.0,0.25,0.20310296191819463,0.6666666666666666,1.0,1.0,0.07467911318553092,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.4545454545454545,0.75,0.6666666666666666,0.75,11.77528972943772,0,0,0,0,0,0
566,0.2941176470588235,0.75,0.4238592228593645,0.32548782092382544,1.0,1.0,0.0,0.0,1.0,0.25,0.0,0.3181818181818182,0.6000000000000001,1.0,0.75,1.0,0.5555555555555556,0.375,0.6985294117647058,1.0,0.0,0.0,0.30000000000000004,0.1,0.25,0.0,0.3333333333333333,1.0,1.0,0.75,0.75,0.25,0.8333333333333333,0.0,0.8333333333333333,0.0,0.34503424657534243,0.1319148936170213,1.0,0.5,0.0,0.3333333333333333,0.34946453236551633,0.3903147699757869,0.0,0.5644332388146114,0.3333333333333333,0.0,0.3333333333333333,0.5,0.5,0.0,0.0,0.33333333333333337,1.0,0.0,0.2,0.4,0.8411214953271028,0.3333333333333333,0.25,0.15232722143864597,0.6666666666666666,1.0,1.0,0.0,0.1206581352833638,0.2463768115942029,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.36363636363636365,1.0,0.6666666666666666,0.75,11.759785542901755,0,0,0,0,0,0
300,0.0,0.75,0.49506374709743084,0.4651597410626491,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.7272727272727273,0.6000000000000001,1.0,0.75,0.8,0.5555555555555556,0.875,0.4338235294117647,0.09836065573770493,0.0,0.0,0.6000000000000001,0.6000000000000001,0.25,0.0,0.3333333333333333,0.6666666666666666,0.5,0.5,0.75,0.25,0.8333333333333333,0.0,0.8333333333333333,0.0,0.4674657534246575,0.17872340425531916,1.0,1.0,1.0,1.0,0.46854357516631273,0.0,0.0,0.4379831185764127,0.0,0.5,0.3333333333333333,0.0,0.375,0.0,0.6666666666666666,0.33333333333333337,1.0,0.3333333333333333,0.8,0.8,0.5514018691588785,0.3333333333333333,0.25,0.21156558533145275,0.6666666666666666,1.0,1.0,0.0,0.06581352833638025,0.0,0.0,0.0,0.0,0.0,0.75,1.0,0.0,0.6363636363636364,0.75,0.6666666666666666,0.5,11.973509872299472,0,0,0,0,0,0
1338,0.05882352941176469,0.25,0.7350666734396829,0.22566260021897477,1.0,0.0,0.6666666666666666,0.0,1.0,0.25,0.5,0.2272727272727273,0.2,1.0,0.75,0.8,0.3333333333333333,0.375,0.4779411764705882,0.9344262295081968,0.0,0.0,0.30000000000000004,0.1,0.25,0.0,0.3333333333333333,1.0,0.5,0.5,0.75,0.25,0.8333333333333333,0.0,0.8333333333333333,0.0,0.2966609589041096,0.11342062193126023,0.0,0.25,0.0,0.6666666666666666,0.27621434403714007,0.0,0.0,0.2581984391824883,0.0,0.0,0.3333333333333333,0.0,0.25,0.0,0.0,0.16666666666666666,1.0,0.0,0.2,0.0,0.009345794392523364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03656307129798903,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.1818181818181818,0.0,0.6666666666666666,0.75,10.868568448579715,0,0,1,0,0,0
1013,0.2941176470588235,0.75,0.356374729510597,0.41056279430139364,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.7272727272727273,0.6000000000000001,1.0,0.75,1.0,0.5555555555555556,0.75,0.6176470588235294,0.19672131147540983,1.0,0.0,0.30000000000000004,0.1,0.25,0.0,0.3333333333333333,0.6666666666666666,1.0,0.5,0.5,0.25,0.8333333333333333,0.0,0.8333333333333333,0.0,0.2577054794520548,0.09852700490998365,1.0,0.5,1.0,1.0,0.37512348811968543,0.29152542372881357,0.0,0.5318323567879295,0.0,0.0,0.3333333333333333,0.5,0.375,0.0,0.6666666666666666,0.41666666666666663,1.0,0.6666666666666666,0.6000000000000001,0.4,0.7850467289719626,0.3333333333333333,0.25,0.12693935119887165,0.6666666666666666,1.0,1.0,0.11201866977829637,0.0,0.2028985507246377,0.0,0.11041666666666666,0.0,0.0,1.0,1.0,0.0,0.6363636363636364,0.25,0.6666666666666666,0.75,12.013700752882718,0,0,0,0,0,0
502,0.2352941176470588,1.0,0.4711754616031938,0.3954122196226002,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.8181818181818182,0.6000000000000001,1.0,0.75,1.0,0.6666666666666665,0.5,0.022058823529411763,0.06557377049180328,0.0,0.0,1.0,1.0,0.25,0.0,0.6666666666666666,1.0,1.0,0.75,0.75,0.25,1.0,0.07087172218284904,0.8333333333333333,0.0,0.199486301369863,0.14173486088379705,1.0,0.75,1.0,1.0,0.3605500746534327,0.4368038740920097,0.0,0.5895118387854228,0.0,0.0,0.6666666666666666,0.5,0.375,0.0,0.6666666666666666,0.41666666666666663,1.0,0.0,0.2,0.8,0.02803738317757009,0.6666666666666666,0.5,0.42524682651622003,0.6666666666666666,1.0,1.0,0.0,0.19744058500914077,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.09090909090909091,0.5,0.6666666666666666,0.75,12.33138283649562,0,0,0,0,0,0
982,0.2352941176470588,0.75,0.5701802625425323,0.4382729899070492,1.0,1.0,0.6666666666666666,0.3333333333333333,1.0,0.25,0.0,1.0,0.6000000000000001,1.0,0.75,1.0,0.7777777777777777,0.5,0.08088235294117647,0.18032786885245902,1.0,0.0,1.0,1.0,0.5,0.609375,0.6666666666666666,1.0,1.0,0.75,0.75,0.25,1.0,0.1513111268603827,0.8333333333333333,0.0,0.15881849315068491,0.2004909983633388,1.0,1.0,1.0,1.0,0.5072310524883448,0.6469733656174335,0.0,0.7275689861502719,0.3333333333333333,0.0,0.6666666666666666,0.5,0.5,0.0,0.6666666666666666,0.5,1.0,0.3333333333333333,0.6000000000000001,0.8,0.102803738317757,1.0,0.75,0.4767277856135402,0.6666666666666666,1.0,1.0,0.2917152858809801,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5454545454545454,0.75,0.6666666666666666,0.75,12.724866438945341,0,0,0,0,0,0
1425,0.0,0.75,0.38858111692291897,0.3893291480093046,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.36363636363636365,0.6000000000000001,1.0,0.75,0.8,0.4444444444444445,0.5,0.3602941176470588,0.4098360655737705,1.0,0.0,0.6000000000000001,0.6000000000000001,0.25,0.0,0.3333333333333333,1.0,0.5,0.5,0.75,0.25,0.6666666666666666,0.08097094259390504,0.3333333333333333,0.25373134328358204,0.08261986301369863,0.16759410801963995,1.0,0.5,1.0,1.0,0.5268793338212769,0.0,0.0,0.49251396448792306,0.3333333333333333,0.0,0.3333333333333333,0.0,0.25,0.0,0.3333333333333333,0.33333333333333337,0.75,0.3333333333333333,0.6000000000000001,0.4,0.34579439252336447,0.3333333333333333,0.25,0.3413258110014104,0.6666666666666666,1.0,1.0,0.36872812135355887,0.051188299817184646,0.0,0.0,0.0,0.0,0.0,0.25,1.0,0.0,0.4545454545454545,0.25,0.6666666666666666,0.75,11.877568578558138,1,0,0,0,0,0
1016,0.2352941176470588,0.75,0.44563844305834177,0.3651823740380262,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.5454545454545454,0.6000000000000001,1.0,0.75,1.0,0.7777777777777777,0.625,0.058823529411764705,0.14754098360655737,0.0,0.0,1.0,1.0,0.25,0.0,0.6666666666666666,1.0,1.0,0.75,0.75,0.25,1.0,0.11392629340892985,0.8333333333333333,0.0,0.07148972602739725,0.132569558101473,1.0,1.0,1.0,1.0,0.33525155489133285,0.41404358353510895,0.0,0.5682783883950311,0.3333333333333333,0.0,0.6666666666666666,0.5,0.375,0.0,0.6666666666666666,0.33333333333333337,1.0,0.0,0.2,0.8,0.07476635514018691,1.0,0.5,0.3723554301833568,0.6666666666666666,1.0,1.0,0.0,0.08226691042047532,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.9090909090909091,0.75,0.6666666666666666,0.75,12.332705296463539,0,0,0,0,0,0
597,0.2941176470588235,0.25,0.38858111692291897,0.1993515988654888,1.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.2272727272727273,0.6000000000000001,1.0,0.75,1.0,0.5555555555555556,0.75,0.7058823529411764,0.22950819672131148,0.0,0.0,1.0,1.0,0.25,0.0,0.3333333333333333,1.0,0.5,0.5,0.75,0.25,0.8333333333333333,0.0,0.8333333333333333,0.0,0.2928082191780822,0.11194762684124387,1.0,1.0,0.0,0.6666666666666666,0.27126743237716155,0.33123486682808717,0.0,0.49877519481520993,0.0,0.0,0.3333333333333333,0.0,0.375,0.0,0.3333333333333333,0.41666666666666663,1.0,0.0,0.2,0.4,0.7102803738317757,0.3333333333333333,0.25,0.15232722143864597,0.6666666666666666,0.3333333333333333,0.0,0.0,0.28884826325411334,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.8181818181818182,0.0,0.6666666666666666,0.75,11.648365035864053,0,0,0,0,0,0
432,0.17647058823529413,0.25,0.38858111692291897,0.28533596775003534,1.0,1.0,0.6666666666666666,0.0,1.0,0.0,0.0,0.2272727272727273,0.2,1.0,0.75,0.2,0.5555555555555556,0.75,0.6470588235294118,0.18032786885245902,0.0,0.0,0.4,0.30000000000000004,0.25,0.0,0.3333333333333333,1.0,0.25,0.5,0.75,0.25,0.8333333333333333,0.0,0.8333333333333333,0.0,0.3857020547945205,0.1474631751227496,1.0,0.75,1.0,1.0,0.4469129249570214,0.053268765133171914,0.0,0.45183383484083306,0.0,0.0,0.3333333333333333,0.0,0.5,0.0,0.3333333333333333,0.41666666666666663,1.0,0.0,0.2,0.0,0.02803738317757009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17915904936014626,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.7272727272727273,0.5,0.3333333333333333,0.0,11.288531131754366,0,0,1,0,0,0
1383,0.2941176470588235,0.25,0.38858111692291897,0.33501243271721837,1.0,1.0,0.0,0.3333333333333333,1.0,0.25,0.0,0.2272727272727273,0.6000000000000001,1.0,0.75,1.0,0.6666666666666665,0.75,0.6323529411764706,0.9344262295081968,1.0,0.0,0.30000000000000004,0.1,0.25,0.0,0.3333333333333333,1.0,0.25,0.25,0.75,0.25,0.8333333333333333,0.0,0.8333333333333333,0.0,0.25513698630136983,0.09754500818330607,1.0,1.0,1.0,1.0,0.4142377967643909,0.3699757869249395,0.0,0.5883092871057207,0.3333333333333333,0.0,0.3333333333333333,0.5,0.5,0.0,0.6666666666666666,0.5,1.0,0.0,0.2,0.4,0.1588785046728972,0.3333333333333333,0.5,0.40620592383638926,0.6666666666666666,1.0,0.0,0.04200700116686114,0.0,0.4003623188405797,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.8181818181818182,0.0,0.6666666666666666,0.75,11.964001084330445,0,0,0,0,0,0
705,0.0,0.75,0.44563844305834177,0.3651823740380262,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.6363636363636364,0.6000000000000001,1.0,0.75,0.8,0.6666666666666665,0.5,0.044117647058823525,0.09836065573770493,0.0,0.0,1.0,1.0,0.5,0.068125,0.6666666666666666,1.0,1.0,0.75,0.75,0.75,1.0,0.1261516654854713,0.8333333333333333,0.0,0.32577054794520544,0.24108019639934536,1.0,1.0,1.0,1.0,0.5643786363740402,0.0,0.0,0.5275673988897709,0.3333333333333333,0.0,0.6666666666666666,0.0,0.375,0.0,0.6666666666666666,0.41666666666666663,1.0,0.0,0.2,0.8,0.05607476635514018,0.6666666666666666,0.5,0.42736248236953456,0.6666666666666666,1.0,1.0,0.0,0.06398537477148081,0.0,0.28346456692913385,0.0,0.0,0.0,1.0,1.0,0.0,0.36363636363636365,1.0,0.6666666666666666,0.75,12.269047444691562,0,0,0,0,0,0
8,0.2352941176470588,0.75,0.38858111692291897,0.4066434667460965,1.0,1.0,0.6666666666666666,0.3333333333333333,1.0,0.25,0.0,0.5454545454545454,1.0,1.0,0.75,1.0,0.6666666666666665,0.625,0.2647058823529412,0.6065573770491803,0.0,0.0,0.6000000000000001,0.6000000000000001,1.0,0.15,0.3333333333333333,1.0,0.5,0.75,0.75,0.5,0.6666666666666666,0.15219702338766833,0.16666666666666666,0.021709633649932156,0.09246575342465753,0.1811783960720131,1.0,1.0,1.0,1.0,0.45346455438611244,0.47602905569007264,0.0,0.6486996026216678,0.3333333333333333,0.0,0.6666666666666666,0.5,0.375,0.0,0.3333333333333333,0.41666666666666663,1.0,0.6666666666666666,0.6000000000000001,0.8,0.3364485981308411,0.6666666666666666,0.5,0.3413258110014104,0.6666666666666666,1.0,1.0,0.2742123687281213,0.37294332723948814,0.41304347826086957,0.0,0.0,0.0,0.0,1.0,0.5,0.022580645161290325,0.9090909090909091,0.75,0.6666666666666666,0.75,12.206072645530174,1,0,0,0,0,0
1254,0.2352941176470588,0.75,0.38858111692291897,0.5093019333994189,1.0,1.0,0.6666666666666666,0.3333333333333333,1.0,0.0,0.0,0.4545454545454546,0.6000000000000001,1.0,0.75,1.0,0.6666666666666665,0.75,0.2426470588235294,0.0819672131147541,0.0,0.0,0.30000000000000004,0.1,0.25,0.0,0.6666666666666666,1.0,0.5,0.5,0.75,1.0,0.16666666666666666,0.02214741318214033,1.0,0.6994572591587517,0.015410958904109588,0.19509001636661213,1.0,0.5,1.0,1.0,0.5724521874470963,0.3152542372881356,0.0,0.6614981662100345,0.3333333333333333,0.0,0.6666666666666666,0.5,0.375,0.0,0.6666666666666666,0.5833333333333334,1.0,0.6666666666666666,0.8,0.8,0.308411214953271,0.6666666666666666,0.5,0.36530324400564174,0.6666666666666666,1.0,1.0,0.25670945157526254,0.08592321755027423,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.5454545454545454,0.25,0.6666666666666666,0.75,12.591335046320818,1,0,0,0,0,0
551,0.588235294117647,0.75,0.34266427477173456,0.2220651969151326,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.4545454545454546,0.6000000000000001,1.0,1.0,0.8,0.5555555555555556,0.625,0.22794117647058823,0.5245901639344263,0.0,0.0,0.7000000000000001,0.7000000000000001,0.25,0.0,0.3333333333333333,1.0,0.5,0.75,0.75,0.25,0.6666666666666666,0.09904323175053154,0.8333333333333333,0.0,0.21832191780821916,0.17495908346972178,1.0,0.5,1.0,1.0,0.44024586915533614,0.0,0.0,0.41153111243622265,0.0,0.0,0.6666666666666666,0.0,0.25,0.0,0.3333333333333333,0.16666666666666666,1.0,0.0,0.2,0.8,0.2897196261682243,0.6666666666666666,0.5,0.31029619181946405,0.6666666666666666,1.0,1.0,0.0,0.10054844606946983,0.0,0.0,0.4166666666666667,0.0,0.0,1.0,1.0,0.0,0.8181818181818182,0.5,0.0,0.0,11.84939770159144,0,0,0,0,0,0
373,0.588235294117647,0.75,0.32109662357415125,0.3343316765100479,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.5,0.6000000000000001,1.0,1.0,0.8,0.5555555555555556,0.5,0.19117647058823528,0.4426229508196722,0.0,0.0,0.7000000000000001,0.7000000000000001,0.25,0.0,0.3333333333333333,1.0,0.5,0.75,0.75,0.25,0.6666666666666666,0.11038270729978739,0.6666666666666666,0.08208955223880596,0.0,0.12176759410801966,1.0,0.5,1.0,1.0,0.30713474248832506,0.0,0.0,0.28710207431710355,0.3333333333333333,0.0,0.3333333333333333,0.0,0.25,0.0,0.3333333333333333,0.16666666666666666,1.0,0.0,0.2,0.8,0.24299065420560745,0.3333333333333333,0.25,0.1861777150916784,0.6666666666666666,1.0,1.0,0.411901983663944,0.0,0.0,0.0,0.1875,0.0,0.0,0.5,1.0,0.0,0.09090909090909091,1.0,0.6666666666666666,0.75,11.736069016284437,0,0,0,0,0,0
88,0.8235294117647058,1.0,0.2385022788938762,0.2175601234737794,1.0,0.5,0.0,0.3333333333333333,1.0,0.25,0.0,0.8181818181818182,0.6000000000000001,1.0,1.0,1.0,0.5555555555555556,0.5,0.0,0.01639344262295082,0.0,0.0,1.0,1.0,1.0,0.0475,0.6666666666666666,1.0,1.0,0.75,0.75,0.75,0.8333333333333333,0.0,0.8333333333333333,0.0,0.261986301369863,0.10016366612111294,1.0,1.0,1.0,1.0,0.22917594232790472,0.2963680387409201,0.0,0.4594290954246514,0.0,0.0,0.6666666666666666,0.5,0.25,0.0,0.6666666666666666,0.16666666666666666,1.0,0.0,0.2,0.4,0.0,0.6666666666666666,0.5,0.3723554301833568,0.6666666666666666,1.0,1.0,0.0,0.42778793418647165,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.4545454545454545,0.75,1.0,1.0,12.010665849187564,0,0,0,0,0,0
519,0.2352941176470588,0.75,0.38858111692291897,0.38990496874017566,1.0,1.0,0.6666666666666666,0.3333333333333333,1.0,1.0,0.0,0.6363636363636364,0.6000000000000001,1.0,0.75,1.0,0.5555555555555556,0.5,0.0661764705882353,0.16393442622950818,0.0,0.0,1.0,1.0,0.25,0.0,0.3333333333333333,1.0,1.0,0.75,0.75,0.5,1.0,0.12508858965272857,0.8333333333333333,0.0,0.03767123287671233,0.12995090016366614,1.0,1.0,1.0,1.0,0.3674781098471249,0.44261501210653753,0.0,0.5950703189144808,0.3333333333333333,0.0,0.6666666666666666,0.5,0.375,0.0,0.3333333333333333,0.41666666666666663,1.0,0.0,0.2,0.8,0.08411214953271028,0.6666666666666666,0.5,0.385049365303244,0.6666666666666666,1.0,1.0,0.0,0.06581352833638025,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.36363636363636365,0.25,0.6666666666666666,0.75,12.259613412458204,1,0,0,0,0,0
1101,0.05882352941176469,0.75,0.38858111692291897,0.3651823740380262,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.3181818181818182,0.6000000000000001,1.0,0.75,0.8,0.1111111111111111,0.5,0.6544117647058824,0.9836065573770493,0.0,0.0,0.30000000000000004,0.1,0.25,0.0,0.3333333333333333,1.0,0.5,0.5,0.5,0.25,0.5,0.051381998582565556,0.8333333333333333,0.0,0.0,0.04746317512274959,1.0,0.5,0.0,0.3333333333333333,0.1025849252422546,0.0,0.0,0.09589388876068217,0.0,0.0,0.3333333333333333,0.0,0.125,0.0,0.0,0.08333333333333334,1.0,0.0,0.2,0.4,0.7383177570093458,0.3333333333333333,0.25,0.17348377997179126,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.75,0.6666666666666666,0.75,11.002099841204238,0,0,0,0,0,0
782,0.2352941176470588,0.75,0.4182081213682387,0.3337306460727085,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.5,0.6000000000000001,1.0,0.75,1.0,0.5555555555555556,0.5,0.10294117647058823,0.2459016393442623,0.0,0.0,1.0,1.0,0.25,0.0,0.6666666666666666,0.6666666666666666,1.0,0.75,0.75,0.25,0.6666666666666666,0.06856839121190646,0.8333333333333333,0.0,0.1601027397260274,0.12454991816693946,1.0,1.0,1.0,1.0,0.33525155489133285,0.3840193704600484,0.0,0.5548541844599826,0.0,0.0,0.6666666666666666,0.5,0.375,0.0,0.6666666666666666,0.41666666666666663,1.0,0.0,0.2,0.8,0.1308411214953271,0.6666666666666666,0.5,0.3413258110014104,0.6666666666666666,1.0,1.0,0.0,0.226691042047532,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5454545454545454,0.0,0.6666666666666666,0.75,12.077670930725649,0,0,0,0,0,0
